 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,327 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_497.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,327 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_498.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,327 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_499.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,327 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_5.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,327 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_50.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_500.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_501.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_502.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_503.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_504.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_505.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_506.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_507.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,328 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_508.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_509.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_51.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_510.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_511.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_512.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_513.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_514.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_515.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,329 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_516.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_517.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_518.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_519.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_52.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_520.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_521.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_522.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_523.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,330 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_524.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_525.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_526.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_527.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_528.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_529.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_53.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_530.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_531.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,331 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_532.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_533.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_534.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_535.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_536.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_537.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_538.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_539.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_54.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,332 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_540.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_541.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_542.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_543.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_544.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_545.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_546.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_547.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_548.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_549.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,333 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_55.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_550.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_551.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_552.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_553.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_554.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_555.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_556.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_557.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,334 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_558.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_559.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_56.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_560.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_561.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_562.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_563.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_564.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_565.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,335 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_566.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_567.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_568.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_569.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_57.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_570.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_571.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_572.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_573.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,336 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_574.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_575.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_576.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_577.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_578.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_579.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_58.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_580.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_581.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,337 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_582.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_583.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_584.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_585.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_586.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_587.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_588.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_589.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_59.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,338 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_590.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,339 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_591.jpg'
 [ocr_generation.py:47:convert_jpg_to_text()]- 2021-05-04 14:38:53,339 - INFO - Failed in convert_jpg_to_text at: [Errno 2] No such file or directory: 'd:\\Data_Science\\my_projects\\audio_books\\bulk_load/processed_images\\HarryPotter_page_592.jpg'
